Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
55.2082576215471,75.42216731778872,100.69910679259105,3.7930570657106557,2135.12358797884,6116,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.14451449591088,55.22667276053665,0
58.14341023336183,95.7036769173221,101.19249462836527,3.0190422528597463,1841.1175401291323,7237,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,25.102228832501343,55.16366105824618,0
48.93665025993972,74.9713387719796,104.42788540847522,3.2824320660779795,1775.772726202869,9878,Zone_1,Block_2,Pipe_5,Zone_1_Block_2_Pipe_5,25.21140729010007,55.27183164795264,0
48.037933759193294,59.88402930047647,108.90842393233426,2.7556001008245343,2168.1243896626115,8627,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.267452461534063,55.29099137649882,0
68.12525822394198,91.1547766331026,93.1766183704973,3.1039648459808373,1480.9113560312744,5610,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,25.100369673652942,55.16520559365226,0
73.56240028570824,76.92685004202924,99.73763071968476,3.325244819994218,1474.667418238304,1532,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.18660439682487,55.276942234136065,0
59.27989878419666,80.47093798299164,98.61832352477892,3.3322762071970913,2190.0718232245154,5497,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.282307110451296,55.30550305671011,0
70.03532897892023,104.11367459599265,102.16874842980481,3.3873866950371787,2146.3358052532694,4852,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.198486376769797,55.27983601708684,0
63.61636025047634,79.6915916397424,101.07834385466809,2.8158336449804118,2041.019796761453,4404,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.156183162965796,55.23272499258729,0
53.54880245394876,84.33775509678088,98.2372687863169,2.7598201637543225,1736.025978583059,3768,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.103914057040768,55.160624390238745,0
63.61395605508414,62.31614763052512,97.79548905694573,2.202911837366198,2223.148890374637,3655,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.096573193406144,55.16975558911811,0
75.38036566465969,76.7049582147356,94.41774572407977,3.2616095055884684,2204.090867618143,3140,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.094156008264058,55.16105924354063,0
59.64173960890049,89.14289067812902,104.93930791203255,3.5411893556617215,2025.5913545142362,8724,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.09528949960914,55.16315985985743,0
75.64643655814007,56.669393992381366,102.29602090799764,3.807990839958965,1646.8036876190686,1573,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.27635839090136,55.29503910875745,0
33.80254895910255,83.01267639673564,104.58884098897569,3.152586317290254,1872.425496281148,2565,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.192001991210883,55.28102255617694,0
68.21902504375224,81.5118660896721,98.44801931762242,2.6167601135457152,2251.3501032573326,1436,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.19236636705448,55.27515965532267,0
60.870470682381715,80.6193118338116,96.71582265652785,2.1514519283552724,2398.1573668405363,4589,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.15393643824033,55.224766112064096,0
57.009926495341325,95.55738347987365,94.60842466685386,3.5208333665416753,1902.0390189871014,2398,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,25.14182728257203,55.230154627337114,0
60.91760776535502,85.01657772272782,101.7945879187033,2.101861716611232,1925.0981096575213,8691,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.100794746079654,55.166164516894476,0
40.124310853991076,102.17107847534666,94.80103387735883,2.8296979611281166,1951.4932675924817,4266,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.204757830112445,55.265112836989246,1
57.80328112162488,65.09615726608946,109.24331534483275,2.8878465860281772,2082.4679026732915,7408,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.197438757851998,55.267529503457105,0
63.57112571511746,82.03886850827521,93.4617870945328,2.9652724310744905,1825.6798099819928,4497,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.098367498751724,55.163033588983076,0
74.77894044741517,81.26700179584921,101.36830059606251,3.01790130001792,1131.7444827285249,5956,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.18553395770589,55.28290696048416,0
54.81729781726352,63.9611825936738,107.83427353606893,3.0690737781837876,2357.830700494129,2974,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.148733603629346,55.230316779555245,0
51.91506397106812,94.34442503137019,102.99544879631904,1.7923183689607352,2538.4066841487647,6410,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.287588216536484,55.30145957388955,1
54.982429564154636,114.87009958779227,100.8783685624589,3.0073279549350636,1816.2800421182862,8742,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.202558778219526,55.27248164457461,0
69.15402117702074,79.74490888274254,95.15758176519053,1.8852122129440614,1680.003989324368,3534,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.14642752969473,55.223376228851556,0
63.287511096596845,87.57531632410651,93.09115405716148,3.3661090365454975,1958.8698432829333,8573,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.208732243939412,55.274274123343,0
54.70239796232961,81.26777713722991,103.85025054458794,2.722437422098194,1943.748834881368,9219,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.196475885682457,55.28740825955714,0
65.13267433113356,69.29622995139236,107.53073620387474,1.9214816373883248,2298.655573148888,4217,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.19647806621408,55.274597833175065,0
60.9707754934804,52.68859583296975,97.80575004760914,2.5928976613073123,2016.3918324935114,3335,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.093120608912088,55.165778045904084,0
69.68644990532889,69.41339775356953,94.30469246191825,2.714962330407673,1762.213150888645,5676,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.097768093859003,55.17000980293218,0
52.979469061226474,59.120624285724034,87.70915284725491,3.5953498087775024,1604.4771648325852,7395,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.20195345054038,55.267559073269005,0
56.723378534022316,105.56153117088677,95.09617578168731,3.0983188708751226,2259.690255445902,8329,Zone_1,Block_4,Pipe_5,Zone_1_Block_4_Pipe_5,25.20713337492014,55.27428677881341,0
56.078918468678424,78.27335459115142,99.4317157875048,3.17222247217529,2179.8533723492747,3157,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.14765041633394,55.22489933163225,0
45.364850518678814,74.81121006429244,107.99561620418368,3.5906108171103006,2318.1679634275456,3691,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.099214168525318,55.16194494658475,0
62.96120277064576,93.33730737181709,103.36566846116484,2.9519278560377553,1709.5439747836717,7541,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.197821263781137,55.27809561798274,0
62.610552721798896,63.17373345716168,101.52542702353377,3.3770939805162015,2551.531069858499,4342,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.150477454461473,55.23151419341251,0
60.05113456642461,68.49703942993172,97.99940169349435,3.341930556965996,1476.891647882829,2555,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.14445437980552,55.232226522321895,0
57.65412866624853,81.02108403872931,97.08417141372021,2.356765253215294,2212.880306420444,1275,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.26944800228351,55.298346796517414,0
45.84629257949586,95.43153487135221,107.02823798753982,3.7364917888149147,1427.1251698409296,3736,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.18763707581706,55.285471876952556,1
55.79354677234641,87.52527567753182,101.00369270379194,2.2898491099646527,1762.9005854904597,4089,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.143433029656688,55.23202140453906,0
56.572854834732304,83.72487713773823,89.48699654039488,3.458683324738924,2468.3068791343876,8578,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.291945353486266,55.3030507846846,0
51.97722730778381,81.17176602854025,96.63230176051378,2.241463481547184,2249.409276342797,8968,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.098691454128087,55.16055395573492,0
58.387142883339905,86.00353783290163,95.70891984114186,3.3006183940758365,1836.1338753538455,3172,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.1944324622445,55.26984670788771,0
64.04050856814538,83.02479357693882,97.26867995411267,3.9309574390750863,1844.3488871534935,1152,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.092629552818497,55.161384399277836,0
78.8618590121053,64.55041587834596,102.81455330142542,2.8935106717248944,2030.1866332506327,2604,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.281674688144207,55.29424592006226,0
61.74577812831839,80.69118832449728,99.46277559102876,2.871822178573427,2154.242297228217,7801,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.192337276881027,55.286606590136905,0
62.57550390722764,63.89467011623371,99.61567296498168,3.3052199996584246,2375.473814804809,8724,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.206509971545714,55.25953568632602,0
59.25554084233833,81.21623814351236,106.56736580662619,2.8353017720187284,1863.1297986174516,2826,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.207795247517925,55.2721488466138,0
40.812287847009586,72.79028087767638,96.51769455106655,3.909139351871411,1516.4644809538395,9438,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.20688357994545,55.27751711000997,0
59.73486124550783,118.09072434174291,109.32099762943675,3.096096124729348,2047.090588114628,6509,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.148641425539715,55.22846745558698,0
60.60230209941027,79.40158424372432,96.64346204314457,2.839915245889637,1862.7707487474815,2370,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.19972705988762,55.27364727084272,0
84.63242112485287,58.93640650607617,100.44599098306286,2.7298572360521582,1609.8098885754657,6322,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.148599416849304,55.22485772433789,0
58.076390352188774,77.98729683984614,98.59398202298617,2.53352576491349,2089.3006745938383,6128,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.15373185981749,55.23200124805345,0
63.015473423336125,87.79038118456832,100.6170956675048,2.6861225066212553,1936.0658737721633,6811,Zone_2,Block_4,Pipe_4,Zone_2_Block_4_Pipe_4,25.280757369426002,55.29580097810875,0
59.65288230294757,105.10045919228786,102.22295997536564,2.8246633031707016,2091.953661940938,2691,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.20638956202001,55.26796605999879,0
48.31321962380468,71.15821400091923,102.16917620044438,2.75618046325071,1731.6667399438459,7674,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.19737620402808,55.2827903449253,0
71.4282281451502,56.2635803896454,96.2344133468971,2.670912362931448,2146.01315909765,4390,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.14231241469342,55.2325980245692,0
67.51933032686775,92.25255517146472,94.38542661276215,4.04942061517622,1604.8705409735064,3398,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.27618635543159,55.295699954911974,0
67.91031947043047,59.29101941150523,112.51585895452855,2.484952461755255,1751.680583091025,1036,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.148095254387652,55.227570209322806,0
50.906125452052606,73.45766837738772,97.58007830199723,3.0733162938230874,1927.1257306738166,2627,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.18794453633773,55.282263706402375,0
74.02794310936099,76.13569271733509,103.49606219335993,3.296260504880436,2522.545524487914,3339,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.195873835871996,55.283854002468566,0
45.98148937207719,78.95549820049838,91.96179344738401,3.3150539977918663,2235.447610564548,7160,Zone_1,Block_3,Pipe_4,Zone_1_Block_3_Pipe_4,25.20821387818403,55.27183537285176,0
65.8685709380027,90.33746685611503,98.60193640047662,2.970696462108764,2323.157751280337,2371,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.149120601408292,55.22937612385755,0
81.90455625809979,69.74548576570419,99.36400308008778,2.879648714076345,2425.123110002943,1676,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.19430481124805,55.27640265284522,0
50.09463674869312,75.89406121749859,102.36407534963917,3.2257737456197533,3080.849640743262,6072,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.092420753368692,55.162696613998264,0
54.33702270397228,79.78594470575918,86.3877292950403,3.1332608249891005,2012.4767202675303,1252,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.190376788584302,55.288814743045116,0
60.99651365087641,82.24396936278183,100.83070306539166,2.870520582616243,2426.1202769389565,3864,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.1864879655875,55.28538814213368,0
54.96524345883801,81.46740762061884,94.25129272316053,2.2190607141377847,2303.790576320582,2616,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.147373918896292,55.234431007151,0
44.493365689338674,86.5400866283387,101.62172855597461,2.7660381388333763,2298.8097509922577,3231,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.190317228048148,55.28456752941492,0
60.68562974806027,92.65759264462606,94.81835401580919,2.426724918146271,2532.2718854120544,7433,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.272972751822476,55.29733865943284,0
49.37696286273895,85.88951173476453,95.72258652037209,2.6664202249668367,1874.206090704657,1760,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.19357705128848,55.28970201186335,0
64.73592430635182,86.80378285263828,98.63186194803366,3.0166116192584798,1850.3944928190863,4286,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.093540942862496,55.16121831850568,0
50.80575765766197,56.266652498802834,94.73835265198403,3.179368071998308,2095.9296540445584,7301,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.186263338136936,55.28001027566562,0
75.4993440501754,80.75341548748521,97.62232776632322,3.890226375646203,1945.1900684234338,8066,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.20202950664448,55.2794791461473,0
52.16746707663763,87.19261322002413,94.03312115728342,2.731296810548093,2095.5502558994517,7834,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.147637822545,55.23292412350107,0
56.77938483794324,90.93411791855675,90.83414774150636,3.387312817637575,2468.8246355159035,1392,Zone_3,Block_4,Pipe_5,Zone_3_Block_4_Pipe_5,25.089908926314376,55.16201933113451,0
68.1351721736967,69.61473838649309,105.08978526214679,3.152980012218918,1856.5559831881164,9622,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.27874238313741,55.293078799982965,0
47.69135683566045,70.11441087667032,93.51975653588036,3.647998835319895,1908.5963112218808,1996,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.193678163131143,55.277342581319296,0
62.27459934604129,71.38848987074603,99.10659556196008,3.288114359797813,2052.293301057973,8148,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.188926238028333,55.280907686133375,0
